text,label,category,language
7 రోజుల్లో మీ డబ్బు రెట్టింపు చేసుకోండి. రోజువారీ 43% లాభం. టెలిగ్రామ్ లింక్: http://win-deals-reward-540.net/pay.,1,Investment Scam,telugu
"Bhai Aditya, ghar kab tak aayega? Khana thanda ho raha hai.",0,None,hinglish
"నమస్కారం Suresh, దయచేసి ప్రాజెక్ట్ ఫైల్స్ evening లోగా ఒకసారి తనిఖీ చేయండి.",0,None,telugu
Courier notification: Import tax of Rs.2103 pending. Pay via UPI: claim-reward94@upi to resume delivery.,1,Advance Payment Scam,en
ओएलएक्स विक्रेता: सोफा सेट 129899 रुपये। कूरियर चार्ज 2708 रुपये अग्रिम भुगतान: claim-reward72@upi।,1,Marketplace Scam,hindi
बधाई हो Divya आपके नए काम के लिए! पार्टी weekend को है।,0,None,hindi
Sanction charges Rs.2699 bhejein taaki loan amount transfer kiya ja sake. Send to UPI: claim-reward46@upi.,1,Advance Payment Scam,hinglish
बधाई हो Amit आपके नए काम के लिए! पार्टी weekend को है।,0,None,hindi
eSlected for YuoTube tasks! Rozana Rs.199221 nicome. HR ko WhastApp message karein: +919876598701.,1,Fake Job Scam,hinglish
बधाई हो Vikram आपक नए काम के लिए! पार्ट Sunday को है।,0,None,hindi
"రేపు ఉదయం morning కి ఆఫీస్ మీటింగ్ ఉంది Vikram, తప్పకుండా రండి.",0,None,telugu
టిి అత్యవసర అమ్మకం. ధర రూ.153356. అడ్వాన్స్ టోకన్ రూ.6184 యూపీఐ: claim-rewrad72@upi ి పంపండి.,1,Marketplace Scam,telugu
సాయంత్రం evening కి కాఫీ తాగడానికి station కి వెళ్దామా Vikram?,0,None,telugu
Alert: Paytm wallet suspended duе to missing KYC. Call helpline +919876528674 or vіsit http://win-deals-reward-528.net/pаy to updatе details.,1,Fake KYC Scam,en
Part-time job vacancy: Earn Rs.198412 daily by rating films. No expеrience needed. Join: http://win-deals-reward-828.net/paу.,1,Fake Job Scam,en
Eanr part time Rs.149116 daiyl. Simple task oGogle Maps review. eDtails: thtp://win-deals-reward-732.net/pay or call +919876576052.,1,Fake Job Scam,en
बधाई हो! आपने जीता है 48744 रुपये का लॉटरी इनाम। दावा करने के लिए यूपीआई: claim-reward17@upi पर 4227 रुपये भेजें।,1,Lottery Scam,hindi
Crypto automatic profit bot! Rs.28352 invest karke 39% daily. Click: http://win-deals-reward-935.net/pay.,1,Investment Scam,hinglish
పార్సెల్ విడుదల కోసంకస్టమ్స్ డయూటీ రూ.1718 యూపీఐ: claim-rweard70@upi కి పంపండి.,1,Advance Payment Scam,telugu
Aapka select online job ke liye hua hai. Weekly salary Rs.36110. Apply: http://win-deals-reward-459.net/pay.,1,Fake Job Scam,hinglish
"Aapki profile process ho gayi hai part-time job ke liye. Roz 2 ghante kaam, Rs.226649 salary. Click karein: http://win-deals-reward-658.net/pay.",1,Fake Job Scam,hinglish
Parcel release karne ke liye custom duty tax Rs.7298 pay karein is UPI par: claim-reward33@upi.,1,Advance Payment Scam,hinglish
Kal meeting kitne baje hai Ananya? Confirm karna tomorrow tak.,0,None,hinglish
"స్టాక్ మార్కెట్ సిగ్నల్స్: రూ.184339 పెట్టుబడి, నెలకు రూ.499658 లాభం. టెలిగ్రామ్: http://win-daels-reward-475.net/pay.",1,Investment Scam,telugu
"Can you send the project presentation files by 11 AM Monday, Ananya? Thanks.",0,None,en
మీ ఆర్డర్ #658175 విజయవంతంగా డెలివరీ చేయబడింది.,0,None,telugu
OLX bike bechni hai urgent. Rs.167469 price. Advance token money Rs.5618 transfer karein UPI: claim-reward77@upi.,1,Marketplace Scam,hinglish
మీ ఆర్డర్ #187985 విజయవంతంగా డెలివరీ చేయబడింది.,0,None,telugu
Kal meeting kitne baje hai Aditya? Confirm karna Friday tak.,0,None,hinglish
Congratulations! Your resume has been selected for the post of data operator. Salary Rs.246705 per month. Register here: http://win-deals-reward-607.net/pay.,1,Fake Job Scam,en
ऑनलाइन घर बैठे कार्य: रोजाना वेतन 232242 रुपये। पंजीकरण नि:शुल्क: http://win-deals-reward-490.net/pay।,1,Fake Job Scam,hindi
Aapka loan pass ho gaya hai. Processing fee Rs.2970 advance send karein UPI: clаim-reward40@upi.,1,Advance Payment Scam,hinglish
"రేపు ఉదయం 3 PM కి ఆఫీస్ మీటింగ్ ఉంది Neha, తప్పకుండా రండి.",0,None,telugu
Work from home opportunity! Earn up to Rs.143164 weekly. Daily payouts. Click to join: http://win-deals-reward-701.net/pay.,1,Fake Job Scam,en
सीमा शुल्क निकासी शुल्क 6622 रुपये का भुगतन करें। पार्सल जारी करने के लिए यूपीआई: claim-reward19@upi।,1,Advance Payment Scam,hindi
ఈరోజు సాయంత్రం 3 PM కి restaurant లో కలుద్దామా Jyoti?,0,None,telugu
"Haan Ravi, main presentation check karke batata hoon 10 AM tak.",0,None,hinglish
Your loan of Rs.20002 is approved. Transfer Rs.1758 documentation fee tо UPI: claim-reward65@upi to сredit amount.,1,Advance Payment Scam,en
Package blocked by international customs. Clear customs penalty Rs.6236 to UPI: claim-reward49@upi to avoid legal action.,1,Advance Payment Scam,en
"Hi Arjnu, please check the email attachment for project details. Lte me know your feedback.",0,None,en
"ठीक है Vijay, मैं आपको िपोर्ट morning रप भेजता हूँ।",0,None,hindi
7 दिनों में पैसा दोगुना करें। दैनिक 15% रिटर्न गारंटी। पंजीकर करें: http://iwn-dеals-reward-742.net/pay।,1,Investment Scam,hindi
Are we still on for lunch today at the station? Please let me know Raj.,0,None,en
यूट्यूब चैनल सब्सक्राइब कार्य। रोजाना 178512 रुपये तुरंत। संपर्क व्हाट्सएप: +919876521239।,1,Fake Job Scam,hindi
కారు అమ్మకానికి ఉంది. ధర రూ.12281. టోకెన్ అడ్వాన్స్ రూ.1540 యూపీఐ: claim-reward33@upi కి పంపండి.,1,Marketplace Scam,telugu
Customs claеrance fee Rs.5020 bachа hai. Pay karien UPI claim-reward38@upi par to gte ocuriеr delivery.,1,Advance Payment Scam,hinglish
సాయంత్రం 10 AM కి కాఫీ తాగడానికి office కి వెళ్దామా Neha?,0,None,telugu
"Sanjay, सुनो, क्या कल शाम को चलें mall घूमने?",0,None,hindi
Aapka loan pass ho gaya hai. Procesisng efeRs.6742 advance send karein UPI: claim-reward17@upi.,1,Advance Payment Scam,hinglish
केबीसी जैकपॉट अलर्ट: आपका नंबर 164459 रुपये के लिए चुना गया है। व्हाट्सएप संपर्क: +919876513635।,1,Lottery Scam,hindi
"Dear customer, your order #718868 has been dispatched. Track status here.",0,None,en
कल सुबह noon बजे theater में मीटिंग तय की गई है।,0,None,hindi
"Neha, सुनो, क्या कल शाम को चलें station घूमने?",0,None,hindi
మీకు లక్కీ డ్రా లో బహుమతి వచ్చింది. ప్రాసెసింగ్ ఫీజు రూ.5560 యూపీఐ: claim-reward91@upi కి పంపండి.,1,Lottery Scam,telugu
విదేశీ కస్టమ్స్ క్లియరెన్స్ పెనాల్టీ రూ517 యూపీఐ: claim-reward31@upi కి పంపండి.,1,Advance Payment Scam,telugu
KBC Lottery Alert: Tіcket #9255 won Rs.111904. Contact agent via WhatsApp: +919876529788 to claim.,1,Lottery Scam,en
"రోజువారీ వడ్డీ ప్లాన్: రూ.61295 పెట్టుబడి పెట్టండి, రూ.84268 పొందండి. లింక్: httр://win-deals-reward-741.net/pаy.",1,Investment Scam,telugu
बधाई हो Jyoti आपके नए काम के लिए! पार्टी Friday को है।,0,None,hindi
"Congratulations, you won sR.3536 csah ifgt. Send regisrtation fee Rs.3542 ot UPI: claim-reward33@upi immediately.",1,Lottery Scam,en
Aapka mobile recharge #979893 successfully ho gaya hai. Thank you.,0,None,hinglish
"Hey Priya, congrats on your promotion! We should celebrate soon on tomorrow.",0,None,en
Aapka mobile bill pay ho chuka hai. Transaction amount: Rs.3252. Details: #714309.,0,None,hinglish
"Bha Amti, ghar kab tak aayega? Khana thanda ho raha hai.",0,None,hinglish
क्या आप Friday को Vikram के साथ डिनर करेंगे?,0,None,hindi
"Dear customer, your order #222236 has been dispatched. Track status here.",0,None,en
खाता ब्लॉक चेतावनी! नेटबैंकिंग चालू रखने के लिए पैन कार्ड वेरीफाई करें: http://win-deals-reward-843.net/pay।,1,Fake KYC Scam,hindi
Aapka mobile bill pay ho chuka hai. Transaction amount: Rs.3031. Details: #956084.,0,None,hinglish
"Hi Divya, lpease check the email attachment for project details. Let me know your feedback.",0,None,en
आपको मिला है मुफ्त बम्पर इनाम। टैक्स शुल्क 645 रुपये भेजें ूपीआई: claim-reward71@pui।,1,Lottery Scam,hindi
KBC Ltotery Alert: Ticket #9042 won Rs.235511. Cоntаct agnet via WhatAspp: +91987653079 to clai.,1,Lottery Scam,en
पैसे को रकें डबल केवल 5 दिन मे। शत प्रतिशत सुरक्ित निवेश योजना। यूपीआई: cliam-reward62@upi।,1,Investment Scam,hindi
మీ ఆర్డర్ #387852 విజయవంతంగా డెలివరీ చేయబడింది.,0,None,telugu
Aapka bank account block hone wala hai. KYC update karein turant is link par click karke: http://win-deals-reward-390.net/pay.,1,Fake KYC Scam,hinglish
Aapka mobile bill pay ho chuka hai. Transaction amount: Rs.3259. Details: #359386.,0,None,hinglish
Selling LED TV for Rs.190528. Advance shipping security deposit Rs.2816 to UPI: claim-reward91@upi.,1,Marketplace Scam,hinglish
Invest karein Rs.212122 aur payein double retursn 45% interest ke sath. UPI: claim-reward82@upi.,1,Investment Scam,hinglish
क्या आप Monday को Sanjay के साथ डिनर करेंगे?,0,None,hindi
आपको केबीसी लॉटरी मं 162799 रुपये मिे हैं। टैक्स शुल्क यूपीआई: claim-reward29@upi पर जमा करें।,1,Lottery Scam,hindi
विदेशी मुद्रा रोबोट दैनिक रिटर्न 33%। न्यूनतम राि 122200 रुपये। पंजीकरण: http://win-deals-rweard-305.net/pay।,1,Investment Scam,hindi
अर्जेंट सेल: सेकेंड हैंड आईफोन 99652 रुपये। बुकिंग शुल्क 2308 रुपये ट्रांसफर करें यूपीआई: claim-reward54@upi।,1,Marketplace Scam,hindi
పార్ట్-టైమ్ ఉద్యోగానికి ఎంపికయ్యారు. నెలకు రూ.111232 జీతం. ఇక్కడ నమోదు చేసుకోండి: http://win-deals-reward-549.net/pay.,1,Fake Job Scam,telugu
"ठीक है Vijay, मैं आपको रिपोर्ट 5 PM पर भेजता हूँ।",0,None,hindi
Pay stamp duty fee Rs.4935 to get your prize money. Transfer immediately to UPI: claim-reward35@upi.,1,Advance Payment Scam,en
